,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1335,-1.0,-1.0,-2.0,2.0,19.0,1.0,-1.0,-7.0,-19.0,-3.0,-2.0,-4.0,-10.0,26.0,-3.0,-16.0,23.0,-4.0,-1.0,2.0,14.0,3.0,-1.0,6.0,11.0,2.0,6.0,8.0,-9.0,-13.0,2.0,11.0,7.0,4.0,3.0,3.0,-1.0,-14.0,0.0,-16.0,-9.0,-1.0,-3.0,-4.0,-7.0,11.0,0.0,-4.0,-8.0,2.0,-4.0,-7.0,11.0,4.0,0.0,0.0,14.0,-1.0,-1.0,1.0,-1.0,10.0,0.0,-10.0,1
756,-14.0,0.0,0.0,0.0,32.0,27.0,-1.0,-7.0,-3.0,-1.0,2.0,2.0,0.0,-19.0,-1.0,4.0,21.0,1.0,-3.0,-3.0,27.0,14.0,-1.0,-6.0,-8.0,-1.0,2.0,3.0,-26.0,-11.0,-4.0,3.0,-18.0,-6.0,-2.0,-2.0,2.0,19.0,-2.0,-8.0,4.0,7.0,-4.0,-4.0,13.0,11.0,0.0,18.0,-10.0,-4.0,4.0,5.0,10.0,-28.0,1.0,7.0,11.0,8.0,-4.0,-3.0,17.0,20.0,1.0,2.0,1
34,-4.0,2.0,2.0,1.0,-22.0,-16.0,-4.0,-3.0,-14.0,-4.0,-3.0,-2.0,-2.0,1.0,1.0,-7.0,0.0,1.0,0.0,4.0,7.0,-13.0,-1.0,6.0,4.0,-1.0,0.0,0.0,-7.0,-18.0,2.0,-1.0,-11.0,-4.0,-2.0,-2.0,11.0,44.0,0.0,-2.0,10.0,1.0,0.0,-1.0,7.0,5.0,-3.0,0.0,2.0,-1.0,-2.0,-1.0,-1.0,0.0,-1.0,5.0,6.0,-2.0,-3.0,0.0,10.0,-24.0,5.0,7.0,1
2688,2.0,1.0,2.0,1.0,-14.0,-2.0,0.0,-3.0,-25.0,-5.0,-6.0,-7.0,8.0,27.0,0.0,-6.0,36.0,1.0,0.0,-1.0,11.0,18.0,0.0,-2.0,-11.0,1.0,1.0,0.0,-26.0,-30.0,0.0,9.0,10.0,1.0,2.0,3.0,-7.0,-8.0,-3.0,-2.0,-8.0,-1.0,0.0,-1.0,10.0,7.0,0.0,-2.0,-20.0,-5.0,-2.0,0.0,16.0,9.0,-1.0,-5.0,12.0,-3.0,-5.0,-9.0,4.0,20.0,-1.0,-4.0,1
683,-12.0,-10.0,-3.0,-4.0,5.0,15.0,0.0,-3.0,0.0,1.0,-5.0,-3.0,39.0,55.0,-1.0,-2.0,-13.0,3.0,0.0,4.0,-12.0,-9.0,-1.0,-16.0,19.0,1.0,-3.0,-1.0,-2.0,4.0,-1.0,7.0,0.0,2.0,0.0,5.0,7.0,6.0,0.0,-4.0,-11.0,-6.0,-5.0,-3.0,7.0,8.0,-2.0,3.0,0.0,-3.0,1.0,1.0,-1.0,-17.0,-3.0,5.0,-7.0,-3.0,1.0,-3.0,-4.0,9.0,2.0,-5.0,1
1960,12.0,4.0,-5.0,-6.0,-2.0,15.0,-2.0,7.0,-24.0,-7.0,-6.0,-7.0,22.0,23.0,0.0,-13.0,6.0,5.0,4.0,10.0,-37.0,-35.0,-3.0,-9.0,-1.0,7.0,-1.0,-4.0,23.0,-3.0,-3.0,-6.0,-9.0,-5.0,2.0,3.0,-7.0,9.0,0.0,-2.0,0.0,1.0,0.0,0.0,-4.0,1.0,-3.0,5.0,1.0,-1.0,-6.0,-2.0,22.0,12.0,2.0,-1.0,-7.0,-6.0,-4.0,-3.0,-10.0,-6.0,-1.0,-8.0,1
2287,-3.0,-1.0,1.0,0.0,-4.0,9.0,-2.0,-1.0,11.0,2.0,1.0,0.0,8.0,7.0,2.0,2.0,-19.0,-3.0,-1.0,-4.0,2.0,18.0,1.0,-2.0,-9.0,-3.0,0.0,1.0,24.0,11.0,-3.0,-3.0,7.0,-1.0,-3.0,-4.0,-11.0,-8.0,-1.0,-5.0,3.0,0.0,-1.0,-1.0,-20.0,-1.0,-5.0,-3.0,10.0,-1.0,-1.0,1.0,32.0,14.0,0.0,3.0,-9.0,-2.0,-1.0,-2.0,-21.0,-9.0,-5.0,-11.0,1
481,2.0,1.0,-2.0,-7.0,9.0,16.0,3.0,9.0,-10.0,-1.0,-1.0,3.0,14.0,3.0,1.0,1.0,29.0,2.0,-2.0,4.0,33.0,31.0,5.0,12.0,-15.0,-5.0,1.0,5.0,-43.0,-39.0,-8.0,-13.0,-9.0,-2.0,0.0,-3.0,27.0,23.0,-1.0,6.0,1.0,3.0,1.0,2.0,-20.0,-44.0,-1.0,-3.0,-7.0,0.0,-4.0,-3.0,23.0,26.0,3.0,-6.0,-5.0,2.0,-4.0,-5.0,2.0,1.0,-1.0,-1.0,1
975,-2.0,-2.0,3.0,0.0,6.0,12.0,-1.0,-2.0,1.0,-2.0,3.0,1.0,-10.0,-18.0,-5.0,-5.0,17.0,-2.0,-1.0,-1.0,-1.0,2.0,0.0,7.0,-2.0,2.0,-3.0,-3.0,18.0,19.0,-1.0,-1.0,-2.0,-4.0,-4.0,-5.0,-18.0,7.0,-3.0,-5.0,37.0,6.0,2.0,4.0,-14.0,-19.0,2.0,22.0,-16.0,-3.0,-3.0,-3.0,-2.0,-6.0,0.0,-8.0,-4.0,0.0,-1.0,0.0,-1.0,9.0,-3.0,-11.0,1
1413,27.0,-1.0,0.0,-2.0,8.0,11.0,-3.0,1.0,-6.0,-3.0,-1.0,1.0,6.0,5.0,1.0,-1.0,0.0,-5.0,-3.0,-3.0,7.0,28.0,2.0,-3.0,-17.0,1.0,4.0,6.0,-33.0,-60.0,-1.0,0.0,-5.0,2.0,3.0,1.0,-36.0,-43.0,-7.0,-9.0,3.0,-2.0,-2.0,-1.0,11.0,6.0,1.0,15.0,5.0,-1.0,-3.0,-6.0,2.0,17.0,1.0,-2.0,4.0,-2.0,-5.0,-6.0,40.0,54.0,1.0,-1.0,1
1484,-14.0,0.0,-3.0,-3.0,-1.0,5.0,0.0,-3.0,0.0,-2.0,-2.0,0.0,15.0,13.0,-1.0,-9.0,-10.0,0.0,1.0,1.0,27.0,2.0,2.0,8.0,11.0,0.0,0.0,1.0,-17.0,-10.0,-3.0,-1.0,-16.0,-1.0,-5.0,-2.0,23.0,14.0,1.0,-7.0,14.0,4.0,-1.0,0.0,-2.0,1.0,-2.0,2.0,-18.0,-2.0,-1.0,-3.0,-35.0,-36.0,-5.0,-9.0,-3.0,-4.0,-3.0,-3.0,-5.0,9.0,-3.0,-1.0,1
1779,-7.0,-3.0,-3.0,-5.0,2.0,25.0,2.0,-4.0,3.0,2.0,0.0,1.0,20.0,-7.0,-2.0,-5.0,0.0,-5.0,0.0,0.0,-2.0,-8.0,-3.0,10.0,-31.0,-3.0,-2.0,-1.0,5.0,10.0,-1.0,-22.0,47.0,6.0,-1.0,-3.0,-16.0,-4.0,-3.0,-12.0,3.0,2.0,1.0,-3.0,-18.0,-9.0,-2.0,13.0,-7.0,-1.0,-2.0,0.0,3.0,-6.0,0.0,-6.0,-2.0,0.0,3.0,3.0,8.0,-21.0,1.0,10.0,1
349,6.0,1.0,0.0,-2.0,8.0,-8.0,1.0,-4.0,-2.0,-5.0,-3.0,2.0,-5.0,17.0,-1.0,-2.0,4.0,2.0,-1.0,-6.0,17.0,13.0,-1.0,3.0,-3.0,-1.0,-3.0,-1.0,-18.0,-5.0,-2.0,-3.0,4.0,-2.0,-1.0,-1.0,15.0,9.0,-2.0,1.0,6.0,2.0,-1.0,0.0,-12.0,-16.0,4.0,1.0,-14.0,1.0,5.0,7.0,37.0,21.0,1.0,-12.0,-32.0,-5.0,-1.0,-3.0,-44.0,-43.0,-4.0,2.0,1
1665,-5.0,-2.0,-2.0,-4.0,0.0,23.0,-5.0,-5.0,-9.0,0.0,3.0,3.0,28.0,-10.0,0.0,-3.0,10.0,0.0,2.0,3.0,-9.0,5.0,-1.0,-2.0,-11.0,1.0,-1.0,-2.0,4.0,-4.0,-1.0,4.0,52.0,5.0,-1.0,-5.0,5.0,-2.0,4.0,6.0,-22.0,-5.0,-5.0,0.0,3.0,24.0,-1.0,-12.0,-15.0,0.0,0.0,0.0,-15.0,-25.0,-2.0,-8.0,13.0,-3.0,-3.0,0.0,38.0,41.0,0.0,-7.0,1
205,-2.0,3.0,0.0,0.0,-2.0,-9.0,2.0,21.0,-15.0,-6.0,-5.0,-2.0,32.0,34.0,-2.0,-21.0,-12.0,-2.0,-5.0,-2.0,51.0,58.0,2.0,14.0,17.0,2.0,4.0,1.0,-88.0,-81.0,-2.0,9.0,7.0,-3.0,-2.0,-5.0,5.0,6.0,-6.0,-3.0,-26.0,5.0,4.0,4.0,1.0,0.0,-3.0,10.0,55.0,-3.0,-12.0,-7.0,64.0,62.0,3.0,0.0,-1.0,2.0,3.0,3.0,-29.0,-13.0,0.0,6.0,1
1440,26.0,0.0,1.0,0.0,-9.0,-19.0,1.0,15.0,-14.0,-4.0,-8.0,-11.0,31.0,21.0,2.0,-5.0,-19.0,-7.0,-7.0,-12.0,33.0,31.0,1.0,-10.0,-15.0,4.0,7.0,10.0,-39.0,-20.0,-3.0,-1.0,12.0,-4.0,-2.0,3.0,-4.0,16.0,-6.0,-2.0,29.0,7.0,2.0,4.0,29.0,-31.0,-2.0,2.0,7.0,0.0,-1.0,-1.0,-14.0,3.0,-2.0,3.0,0.0,-6.0,-5.0,-8.0,-1.0,-1.0,-6.0,3.0,1
2745,-11.0,-5.0,3.0,2.0,-3.0,-16.0,-3.0,2.0,-34.0,3.0,-1.0,2.0,17.0,-9.0,-3.0,-10.0,86.0,5.0,-3.0,-6.0,-22.0,-3.0,5.0,21.0,1.0,10.0,4.0,7.0,-7.0,-5.0,-4.0,-18.0,12.0,-6.0,-4.0,-6.0,5.0,10.0,2.0,26.0,-22.0,-3.0,0.0,1.0,2.0,2.0,-2.0,-5.0,-22.0,-4.0,-1.0,-7.0,25.0,5.0,0.0,6.0,7.0,1.0,-1.0,0.0,-2.0,9.0,-3.0,-6.0,1
2320,-11.0,-2.0,-4.0,-4.0,3.0,12.0,-2.0,-4.0,10.0,1.0,0.0,-3.0,30.0,16.0,1.0,1.0,-7.0,-2.0,0.0,0.0,2.0,9.0,0.0,-7.0,-18.0,-6.0,-2.0,-4.0,-21.0,-12.0,-4.0,0.0,3.0,4.0,2.0,3.0,8.0,2.0,1.0,3.0,16.0,0.0,-2.0,-2.0,-20.0,3.0,-1.0,-9.0,1.0,0.0,1.0,4.0,16.0,-7.0,1.0,6.0,-2.0,0.0,1.0,0.0,7.0,-10.0,0.0,-2.0,1
2127,-25.0,-1.0,-1.0,1.0,15.0,12.0,3.0,3.0,5.0,1.0,-1.0,-3.0,7.0,-17.0,-1.0,-3.0,-1.0,2.0,3.0,0.0,-24.0,-20.0,-1.0,-6.0,2.0,0.0,-4.0,-2.0,-13.0,5.0,0.0,0.0,5.0,-1.0,-2.0,0.0,12.0,6.0,-3.0,-3.0,-14.0,-4.0,1.0,4.0,-10.0,-14.0,0.0,0.0,1.0,0.0,-3.0,-3.0,22.0,5.0,1.0,1.0,3.0,1.0,-2.0,-3.0,-11.0,15.0,-2.0,-9.0,1
2325,-4.0,-4.0,-3.0,-6.0,1.0,2.0,1.0,6.0,-2.0,-1.0,0.0,3.0,-2.0,-13.0,0.0,-11.0,4.0,-1.0,-2.0,-2.0,-9.0,7.0,1.0,-3.0,-13.0,-1.0,-2.0,-1.0,1.0,-10.0,-2.0,0.0,0.0,-3.0,-4.0,-5.0,-2.0,15.0,1.0,0.0,2.0,-2.0,-2.0,-1.0,2.0,-4.0,-6.0,0.0,-7.0,-1.0,2.0,4.0,32.0,-6.0,-3.0,-1.0,-14.0,-1.0,0.0,0.0,-24.0,-6.0,-2.0,-6.0,1
1579,6.0,-1.0,0.0,-1.0,35.0,37.0,3.0,-2.0,-21.0,-1.0,3.0,3.0,-62.0,-52.0,-4.0,-1.0,-10.0,-2.0,-2.0,-3.0,25.0,-2.0,-4.0,-7.0,6.0,2.0,1.0,-1.0,18.0,9.0,4.0,8.0,4.0,-2.0,-2.0,-1.0,-12.0,15.0,0.0,0.0,-13.0,-5.0,-1.0,2.0,31.0,25.0,0.0,0.0,9.0,3.0,0.0,1.0,-25.0,-42.0,-1.0,2.0,-9.0,-3.0,-2.0,-4.0,-8.0,13.0,-4.0,-6.0,1
1181,-6.0,1.0,2.0,4.0,-11.0,-20.0,-1.0,-2.0,16.0,-4.0,-1.0,-1.0,23.0,13.0,-1.0,-2.0,-9.0,3.0,2.0,-1.0,-10.0,-3.0,-3.0,0.0,9.0,5.0,-3.0,-3.0,30.0,13.0,0.0,6.0,-10.0,-1.0,-4.0,-5.0,11.0,29.0,0.0,6.0,13.0,1.0,0.0,4.0,2.0,-15.0,3.0,11.0,3.0,1.0,4.0,2.0,-33.0,-38.0,-4.0,-8.0,-7.0,-4.0,-1.0,-3.0,20.0,1.0,-6.0,-11.0,1
71,40.0,-5.0,-4.0,-7.0,-4.0,36.0,-2.0,4.0,-4.0,2.0,-2.0,-3.0,0.0,-15.0,-5.0,-1.0,4.0,5.0,3.0,7.0,-38.0,-32.0,4.0,15.0,-9.0,-5.0,-3.0,-3.0,-7.0,-5.0,-1.0,-14.0,0.0,0.0,-1.0,-1.0,36.0,9.0,-3.0,0.0,-3.0,-5.0,-3.0,-2.0,31.0,22.0,-1.0,-11.0,-4.0,3.0,4.0,1.0,-45.0,-52.0,0.0,3.0,-15.0,-4.0,0.0,-2.0,-1.0,20.0,-1.0,-9.0,1
665,-7.0,-3.0,-6.0,-8.0,36.0,76.0,2.0,-12.0,-7.0,4.0,12.0,13.0,-67.0,-97.0,-2.0,3.0,-7.0,3.0,-1.0,0.0,-14.0,-13.0,-6.0,-16.0,-27.0,-3.0,-4.0,0.0,-5.0,1.0,3.0,23.0,7.0,-1.0,-2.0,-1.0,41.0,15.0,4.0,-1.0,-1.0,-7.0,-6.0,-5.0,21.0,47.0,2.0,-10.0,-20.0,-10.0,-5.0,-4.0,12.0,-5.0,-5.0,-5.0,-21.0,11.0,9.0,7.0,-80.0,-65.0,-4.0,-6.0,1
1209,-19.0,-3.0,-3.0,-1.0,3.0,18.0,0.0,-12.0,-12.0,-2.0,-1.0,6.0,-18.0,-37.0,-4.0,2.0,5.0,0.0,-1.0,1.0,1.0,-5.0,-3.0,-16.0,3.0,-2.0,-3.0,-1.0,-8.0,-4.0,2.0,0.0,17.0,-1.0,-3.0,0.0,23.0,-2.0,3.0,19.0,-19.0,-1.0,3.0,10.0,0.0,12.0,2.0,2.0,-7.0,1.0,-1.0,-1.0,-16.0,3.0,-5.0,4.0,-9.0,-4.0,-3.0,-2.0,15.0,11.0,-6.0,-7.0,1
300,61.0,5.0,-2.0,-1.0,-4.0,10.0,4.0,9.0,-2.0,2.0,2.0,0.0,-32.0,-14.0,-5.0,-14.0,2.0,-3.0,-3.0,-1.0,31.0,29.0,13.0,3.0,-6.0,-8.0,-4.0,-4.0,15.0,8.0,-3.0,22.0,-12.0,0.0,-3.0,-6.0,-12.0,-4.0,-2.0,-16.0,15.0,2.0,7.0,10.0,-21.0,-22.0,4.0,13.0,-13.0,1.0,2.0,0.0,-2.0,-5.0,-2.0,-12.0,4.0,-4.0,-3.0,-1.0,-6.0,-2.0,2.0,8.0,1
1,-6.0,-2.0,-5.0,-2.0,27.0,42.0,3.0,5.0,11.0,1.0,-1.0,-1.0,-3.0,2.0,-1.0,-10.0,-35.0,-2.0,4.0,6.0,-16.0,-12.0,-1.0,0.0,47.0,8.0,4.0,-2.0,-20.0,-23.0,0.0,8.0,-8.0,-1.0,-2.0,-2.0,12.0,-1.0,-2.0,-6.0,3.0,-1.0,2.0,-3.0,16.0,15.0,-5.0,-7.0,-2.0,-4.0,-3.0,0.0,-7.0,-7.0,1.0,2.0,-17.0,-5.0,-7.0,-2.0,15.0,12.0,0.0,-7.0,1
2071,-8.0,1.0,3.0,9.0,23.0,1.0,-3.0,-11.0,9.0,-1.0,-4.0,-3.0,16.0,11.0,-3.0,3.0,2.0,-5.0,-5.0,-5.0,12.0,19.0,0.0,-5.0,-14.0,-2.0,0.0,1.0,-15.0,-1.0,-1.0,-2.0,-6.0,0.0,-2.0,-2.0,5.0,-9.0,1.0,-3.0,2.0,0.0,2.0,2.0,15.0,5.0,-2.0,-2.0,-2.0,-1.0,0.0,3.0,-15.0,-11.0,-2.0,-4.0,-4.0,-1.0,-2.0,-1.0,23.0,0.0,-1.0,-2.0,1
2012,15.0,6.0,1.0,0.0,14.0,11.0,3.0,11.0,46.0,5.0,-2.0,-2.0,5.0,-22.0,-1.0,7.0,2.0,2.0,-2.0,3.0,-15.0,-23.0,-2.0,-2.0,-4.0,-1.0,-3.0,-4.0,9.0,12.0,-3.0,-6.0,-18.0,-5.0,-2.0,-1.0,-17.0,6.0,-1.0,0.0,-16.0,-4.0,2.0,0.0,37.0,19.0,0.0,0.0,0.0,0.0,2.0,6.0,-9.0,2.0,0.0,-3.0,6.0,-1.0,0.0,-3.0,2.0,-3.0,-1.0,-1.0,1
335,-3.0,0.0,-1.0,1.0,1.0,3.0,-3.0,4.0,0.0,0.0,0.0,-4.0,-7.0,-2.0,-2.0,4.0,4.0,1.0,0.0,3.0,-4.0,2.0,4.0,3.0,3.0,0.0,2.0,-2.0,-18.0,-10.0,-4.0,-2.0,13.0,2.0,0.0,2.0,11.0,-6.0,3.0,6.0,-3.0,-2.0,-2.0,3.0,0.0,2.0,-2.0,-6.0,-6.0,-7.0,-6.0,-9.0,28.0,13.0,-3.0,-3.0,7.0,9.0,13.0,19.0,-35.0,-23.0,3.0,2.0,1
935,-23.0,-10.0,1.0,0.0,-3.0,-8.0,5.0,-9.0,28.0,5.0,-3.0,3.0,8.0,-2.0,0.0,-1.0,-12.0,2.0,2.0,0.0,-10.0,-9.0,1.0,7.0,-1.0,-8.0,-5.0,-4.0,37.0,56.0,0.0,-8.0,-2.0,0.0,-2.0,-2.0,-17.0,-21.0,-3.0,-5.0,-25.0,-2.0,1.0,2.0,-7.0,-19.0,1.0,-1.0,10.0,4.0,-4.0,-3.0,15.0,16.0,1.0,0.0,3.0,-1.0,3.0,2.0,-9.0,-24.0,-4.0,-1.0,1
1504,4.0,-1.0,0.0,-2.0,-43.0,-42.0,-7.0,3.0,0.0,3.0,-1.0,-1.0,13.0,11.0,2.0,-1.0,16.0,3.0,-2.0,-5.0,10.0,17.0,0.0,0.0,-16.0,-5.0,-1.0,-2.0,-5.0,13.0,1.0,-3.0,7.0,-2.0,-2.0,-3.0,-6.0,-11.0,-2.0,-5.0,-2.0,4.0,-2.0,-7.0,-43.0,-38.0,2.0,24.0,-3.0,-3.0,3.0,8.0,47.0,-4.0,-2.0,-3.0,-19.0,1.0,1.0,3.0,15.0,-15.0,-5.0,-20.0,1
18,-11.0,-7.0,-6.0,-5.0,17.0,32.0,1.0,-2.0,-16.0,-6.0,-3.0,0.0,4.0,-9.0,-1.0,-9.0,11.0,0.0,0.0,-2.0,-32.0,-42.0,-3.0,1.0,18.0,1.0,-2.0,-4.0,37.0,61.0,1.0,20.0,4.0,2.0,3.0,6.0,4.0,-22.0,2.0,-1.0,-8.0,-1.0,5.0,3.0,-9.0,-33.0,0.0,0.0,-16.0,-3.0,-2.0,-3.0,-14.0,-5.0,0.0,-11.0,-2.0,0.0,0.0,-3.0,5.0,7.0,-1.0,0.0,1
760,-5.0,-2.0,0.0,-5.0,-26.0,-7.0,2.0,24.0,-33.0,1.0,4.0,3.0,10.0,-34.0,-4.0,-7.0,39.0,5.0,2.0,3.0,-32.0,-35.0,-1.0,10.0,2.0,-2.0,-2.0,-3.0,27.0,22.0,-2.0,-4.0,7.0,-1.0,-4.0,-3.0,32.0,36.0,1.0,0.0,-17.0,-3.0,0.0,4.0,-36.0,-23.0,-3.0,2.0,-21.0,-6.0,-3.0,-1.0,17.0,14.0,-3.0,-10.0,-11.0,2.0,4.0,3.0,-33.0,-33.0,1.0,6.0,1
2709,7.0,2.0,-3.0,-2.0,40.0,14.0,1.0,3.0,29.0,3.0,0.0,3.0,9.0,5.0,4.0,11.0,-6.0,-1.0,-5.0,-6.0,0.0,3.0,-3.0,-11.0,-13.0,-5.0,0.0,4.0,-15.0,-4.0,-1.0,-2.0,-24.0,-5.0,-3.0,-1.0,15.0,0.0,0.0,-10.0,-4.0,-4.0,-1.0,-3.0,-13.0,11.0,-2.0,-1.0,3.0,-4.0,-3.0,-9.0,2.0,16.0,-1.0,2.0,-6.0,3.0,1.0,2.0,-38.0,-36.0,-4.0,-6.0,1
733,-17.0,-4.0,-2.0,-2.0,-3.0,22.0,-3.0,-28.0,-17.0,-3.0,-1.0,0.0,14.0,-9.0,0.0,26.0,25.0,9.0,4.0,4.0,-32.0,-18.0,2.0,4.0,19.0,6.0,-4.0,-7.0,46.0,49.0,-1.0,-5.0,-19.0,-6.0,-1.0,3.0,-18.0,-8.0,-6.0,-9.0,-8.0,2.0,3.0,4.0,-24.0,-6.0,0.0,-1.0,-2.0,1.0,2.0,3.0,-12.0,-25.0,5.0,9.0,-26.0,-10.0,-4.0,-4.0,22.0,17.0,-4.0,-22.0,1
2601,-24.0,1.0,2.0,-2.0,3.0,11.0,-2.0,-3.0,21.0,1.0,0.0,0.0,-26.0,-23.0,-6.0,-8.0,15.0,-1.0,0.0,0.0,26.0,19.0,11.0,-4.0,1.0,-6.0,-6.0,-6.0,-25.0,-13.0,-2.0,2.0,-20.0,0.0,3.0,8.0,16.0,-6.0,3.0,-1.0,12.0,-1.0,-2.0,-3.0,36.0,12.0,-7.0,-10.0,6.0,2.0,1.0,3.0,5.0,14.0,6.0,6.0,11.0,-2.0,-5.0,-10.0,-1.0,13.0,-2.0,0.0,1
2815,-7.0,-3.0,-2.0,-2.0,7.0,14.0,0.0,1.0,-1.0,-1.0,-3.0,-3.0,-22.0,8.0,-2.0,0.0,-32.0,-6.0,-1.0,0.0,11.0,-6.0,-2.0,-18.0,39.0,9.0,4.0,2.0,-25.0,-10.0,6.0,32.0,1.0,4.0,4.0,7.0,-15.0,-26.0,-2.0,-8.0,-6.0,-2.0,-1.0,-5.0,4.0,-13.0,-3.0,1.0,9.0,-3.0,-1.0,-2.0,8.0,8.0,-3.0,3.0,-16.0,-9.0,-6.0,-5.0,19.0,13.0,-1.0,-9.0,1
156,-3.0,0.0,-5.0,-4.0,42.0,73.0,1.0,2.0,13.0,4.0,7.0,7.0,-48.0,-62.0,-3.0,8.0,-26.0,-4.0,1.0,-2.0,-7.0,-13.0,-3.0,-12.0,-4.0,-1.0,1.0,1.0,7.0,-9.0,0.0,-5.0,-5.0,8.0,0.0,0.0,-1.0,7.0,2.0,4.0,-6.0,-10.0,-6.0,-5.0,24.0,56.0,-2.0,0.0,2.0,2.0,-3.0,-4.0,7.0,-1.0,1.0,11.0,11.0,13.0,5.0,4.0,-54.0,-54.0,-1.0,-20.0,1
1481,-26.0,-1.0,0.0,-2.0,-27.0,-20.0,-1.0,-2.0,48.0,4.0,-2.0,-1.0,24.0,-7.0,-3.0,-5.0,-4.0,1.0,1.0,-2.0,3.0,8.0,-1.0,1.0,3.0,1.0,-2.0,-2.0,12.0,5.0,-4.0,-5.0,-21.0,-3.0,-1.0,-1.0,9.0,11.0,-3.0,-4.0,-14.0,-1.0,1.0,-2.0,-14.0,7.0,2.0,-5.0,-2.0,1.0,0.0,-1.0,-46.0,-22.0,-5.0,4.0,8.0,2.0,2.0,0.0,5.0,-12.0,2.0,-4.0,1
1982,5.0,3.0,1.0,1.0,-13.0,11.0,-1.0,-1.0,-3.0,-1.0,0.0,-2.0,30.0,24.0,1.0,-5.0,-5.0,-5.0,-1.0,-4.0,-32.0,-14.0,-1.0,2.0,-23.0,-3.0,3.0,2.0,11.0,5.0,1.0,3.0,46.0,15.0,-2.0,0.0,55.0,17.0,-3.0,-6.0,-3.0,-7.0,-1.0,-1.0,-39.0,-36.0,-3.0,7.0,-11.0,3.0,2.0,3.0,5.0,-10.0,3.0,1.0,0.0,-4.0,-2.0,0.0,-14.0,-5.0,-2.0,-3.0,1
399,9.0,0.0,-5.0,-7.0,8.0,0.0,-1.0,6.0,3.0,1.0,1.0,-1.0,10.0,24.0,3.0,-1.0,-13.0,-5.0,0.0,1.0,8.0,2.0,-4.0,-7.0,-13.0,-2.0,2.0,1.0,-10.0,1.0,0.0,2.0,3.0,3.0,-1.0,-1.0,12.0,12.0,1.0,-1.0,-1.0,-3.0,-2.0,0.0,7.0,-2.0,-4.0,-7.0,-12.0,-5.0,-2.0,-3.0,10.0,8.0,-2.0,-6.0,10.0,0.0,-2.0,4.0,20.0,24.0,-4.0,-15.0,1
2436,-22.0,-4.0,1.0,2.0,16.0,-2.0,1.0,-2.0,1.0,3.0,-4.0,-3.0,-3.0,27.0,-1.0,5.0,24.0,4.0,2.0,-2.0,-15.0,-17.0,1.0,4.0,-6.0,0.0,1.0,-1.0,5.0,-4.0,3.0,1.0,-9.0,-5.0,-5.0,-3.0,37.0,18.0,0.0,-2.0,1.0,3.0,8.0,10.0,-19.0,-37.0,-4.0,9.0,-20.0,-4.0,-4.0,-1.0,-13.0,-4.0,-3.0,-14.0,7.0,-3.0,1.0,-2.0,-1.0,-5.0,-1.0,1.0,1
2163,-4.0,-3.0,-3.0,-2.0,20.0,-6.0,-1.0,-3.0,-22.0,-6.0,-3.0,0.0,8.0,9.0,1.0,-4.0,8.0,1.0,1.0,1.0,-34.0,-35.0,-1.0,4.0,-4.0,0.0,-2.0,-6.0,-6.0,7.0,-4.0,-9.0,15.0,-1.0,-2.0,2.0,52.0,24.0,8.0,17.0,-18.0,-2.0,0.0,0.0,-18.0,-25.0,-8.0,-13.0,5.0,-1.0,-1.0,1.0,11.0,0.0,-1.0,-5.0,-4.0,0.0,2.0,1.0,-9.0,10.0,0.0,1.0,1
1703,-2.0,-2.0,-2.0,-2.0,-17.0,-4.0,-4.0,-1.0,-20.0,-2.0,-2.0,-1.0,16.0,27.0,3.0,-5.0,-9.0,-8.0,-5.0,-3.0,29.0,17.0,-2.0,-19.0,4.0,5.0,7.0,5.0,-27.0,-37.0,0.0,6.0,11.0,4.0,2.0,0.0,-6.0,-13.0,0.0,1.0,9.0,0.0,-4.0,-3.0,-5.0,9.0,2.0,12.0,-8.0,-2.0,-2.0,1.0,29.0,15.0,5.0,3.0,13.0,1.0,-3.0,1.0,-13.0,4.0,-3.0,-24.0,1
1021,-34.0,0.0,2.0,5.0,-29.0,-42.0,-2.0,-2.0,39.0,6.0,-4.0,-4.0,15.0,0.0,-3.0,-12.0,1.0,-5.0,-1.0,0.0,10.0,23.0,3.0,9.0,3.0,6.0,-2.0,-2.0,-19.0,-20.0,-1.0,-1.0,-16.0,-10.0,-3.0,-5.0,10.0,15.0,-2.0,-3.0,-2.0,14.0,8.0,7.0,-10.0,-9.0,4.0,9.0,11.0,-16.0,-9.0,-7.0,17.0,35.0,-7.0,-15.0,-13.0,-2.0,0.0,4.0,-4.0,-23.0,-2.0,-4.0,1
1780,-15.0,-3.0,-2.0,-1.0,9.0,17.0,-6.0,-14.0,7.0,1.0,2.0,0.0,-4.0,5.0,3.0,3.0,-15.0,-2.0,-1.0,-1.0,-9.0,-9.0,-2.0,-9.0,-15.0,-4.0,-1.0,-1.0,16.0,16.0,1.0,1.0,10.0,1.0,-2.0,1.0,40.0,42.0,3.0,-3.0,-1.0,-2.0,1.0,3.0,-13.0,-50.0,-1.0,12.0,-1.0,5.0,-1.0,-6.0,-44.0,-22.0,-4.0,1.0,26.0,1.0,-2.0,-2.0,-1.0,11.0,3.0,6.0,1
